date,open,high,low,close,volume
2020-11-13,7772.01,7939.72,7714.36,7939.72,0
2020-11-16,8075.93,8079.54,7890.32,8075.83,0
2020-11-17,8044.21,8044.21,7838.9,7933.13,0
2020-11-18,7940.06,7986.66,7885.91,7972.21,0
2020-11-19,7946.25,7946.25,7799.56,7903.37,0
2020-11-20,7975.98,8038.46,7949.21,7997.52,0
2020-11-23,8100.09,8105.54,8038.79,8088.86,0
2020-11-24,8186.2,8186.2,8044.51,8107.1,0
2020-11-25,8131.23,8159.03,7869.31,7921.35,0
2020-11-26,7983.53,8057.14,7936.82,8057.14,0
2020-11-27,8075.11,8139.55,8042.46,8090.05,0
2020-11-30,8095.44,8143.4,7993.32,8019.36,0
2020-12-01,8041.66,8049.23,7941.87,7985.36,0
2020-12-02,7998.06,7998.06,7820.79,7848.25,0
2020-12-03,7895.37,7942.15,7869.1,7940.19,0
2020-12-04,7969.58,8012.79,7928.56,7952.8,0
2020-12-07,7974.95,8011.29,7847.39,7944.79,0
2020-12-08,7939.81,8136.73,7916.24,8085.11,0
2020-12-09,8144.8,8206.08,8066.77,8101.77,0
2020-12-10,8004.56,8044.07,7955.62,8025.83,0
2020-12-11,8123.04,8143.59,8037.63,8080.6,0
2020-12-14,8056.27,8156.09,8005.06,8128.81,0
2020-12-15,8149.85,8149.85,8028.9,8094.42,0
2020-12-16,8158.8,8173.26,8085.68,8146.4,0
2020-12-17,8205.81,8332.66,8186.12,8332.66,0
2020-12-18,8324.89,8345.77,8221.54,8253.83,0
2020-12-21,8243.12,8277.37,8159.95,8159.95,0
2020-12-22,8164.53,8253.32,8091.29,8186.66,0
2020-12-23,8207.8,8480.35,8204.42,8426.07,0
2020-12-24,8348.44,8352.8,8122.62,8142.81,0
2020-12-28,8063.45,8070.26,7768.81,7795.78,0
2020-12-29,7908.69,8072.71,7908.69,7997.83,0
2020-12-30,8078.28,8311.5,8078.28,8295.37,0
2020-12-31,8332.26,8445.6,8332.01,8425.9,0
2021-01-04,8376.85,8544.87,8360.83,8489.69,0
2021-01-05,8422.18,8504.65,8385.74,8463.55,0
2021-01-06,8574.37,8699.84,8510.4,8609.6,0
2021-01-07,8559.09,8559.09,8301.0,8400.85,0
2021-01-08,8450.05,8694.4,8450.05,8630.32,0
2021-01-11,8730.59,8839.76,8614.55,8665.47,0
2021-01-12,8685.24,8758.24,8619.41,8726.64,0
2021-01-13,8781.51,8813.34,8600.12,8669.71,0
2021-01-14,8774.84,8901.83,8711.66,8895.21,0
2021-01-15,8814.55,8818.39,8640.52,8775.54,0
2021-01-18,8715.32,9122.71,8688.63,9116.24,0
2021-01-19,9228.15,9526.28,9228.15,9374.79,0
2021-01-20,9493.74,9885.22,9474.55,9885.22,0
2021-01-21,9915.87,9981.71,9736.29,9809.84,0
2021-01-22,9811.68,9952.94,9707.08,9765.76,0
2021-01-25,9841.33,10228.7,9841.33,10206.61,0
2021-01-26,10142.51,10279.96,9843.29,9967.45,0
2021-01-27,10055.5,10057.24,9603.17,9807.73,0
2021-01-28,9564.89,9791.85,9339.48,9372.88,0
2021-01-29,9543.2,9709.45,9283.93,9358.11,0
2021-02-01,9438.36,9792.88,9385.43,9765.89,0
2021-02-02,9987.0,10096.4,9951.12,9976.44,0
2021-02-03,10056.56,10137.86,9907.63,10125.72,0
2021-02-04,10034.24,10042.8,9678.4,9897.37,0
2021-02-05,9935.47,9996.24,9770.24,9795.16,0
2021-02-08,9930.31,9947.75,9727.46,9756.81,0
2021-02-09,9810.07,9970.91,9780.07,9961.71,0
2021-02-10,10100.71,10219.76,10021.7,10214.73,0
2021-02-11,10219.06,10411.2,10094.85,10411.2,0
2021-02-16,10620.97,10785.98,10585.65,10694.68,0
2021-02-17,10658.24,10945.22,10555.63,10945.22,0
2021-02-18,10964.67,11001.78,10565.4,10591.53,0
2021-02-19,10517.13,10560.97,10214.36,10560.97,0
2021-02-22,10686.39,10686.39,9977.41,9977.41,0
2021-02-23,9786.09,10000.12,9637.21,9863.82,0
2021-02-24,9931.55,9988.84,9201.58,9360.95,0
2021-02-25,9606.37,9665.98,9380.89,9496.79,0
2021-02-26,9052.15,9184.17,8937.09,8954.44,0
2021-03-01,9209.95,9312.06,9130.98,9298.79,0
2021-03-02,9570.95,9629.89,9221.54,9257.99,0
2021-03-03,9282.48,9368.76,9117.0,9366.51,0
2021-03-04,9149.65,9150.36,8807.47,8819.62,0
2021-03-05,8500.51,8774.2,8384.91,8634.22,0
2021-03-08,8736.53,8748.88,8023.24,8081.63,0
2021-03-09,8029.83,8324.1,7706.83,8063.12,0
2021-03-10,8526.69,8526.69,8174.61,8216.58,0
2021-03-11,8232.88,8652.11,8219.81,8640.16,0
2021-03-12,8836.77,8894.41,8449.29,8456.43,0
2021-03-15,8549.04,8607.84,8171.97,8264.42,0
2021-03-16,8405.94,8549.58,8405.94,8530.82,0
2021-03-17,8523.48,8643.75,8402.95,8574.04,0
2021-03-18,8689.32,8819.38,8643.42,8676.33,0
2021-03-19,8516.42,8597.79,8387.79,8551.32,0
2021-03-22,8529.34,8646.1,8441.96,8508.85,0
2021-03-23,8580.99,8584.66,8223.0,8295.42,0
2021-03-24,8283.7,8328.41,7981.65,8040.99,0
2021-03-25,7812.59,7995.82,7642.57,7944.8,0
2021-03-26,7985.26,8206.02,7955.34,8129.63,0
2021-03-29,8110.96,8160.82,7906.57,7981.07,0
2021-03-30,8077.65,8239.15,8045.83,8180.32,0
2021-03-31,8283.46,8343.46,8151.33,8183.8,0
2021-04-01,8336.0,8569.73,8308.08,8569.64,0
2021-04-07,8650.5,8669.17,8421.21,8451.85,0
2021-04-08,8375.56,8524.03,8338.03,8458.11,0
2021-04-09,8503.03,8503.03,8246.54,8305.93,0
2021-04-12,8365.23,8374.97,8137.17,8169.5,0
2021-04-13,8175.37,8233.38,8018.65,8038.81,0
2021-04-14,8191.8,8293.81,8176.63,8225.67,0
2021-04-15,8212.39,8212.39,8023.97,8142.92,0
2021-04-16,8135.42,8250.13,8117.83,8232.13,0
2021-04-19,8206.45,8406.12,8145.27,8346.39,0
2021-04-20,8272.34,8354.44,8249.22,8311.69,0
2021-04-21,8161.73,8222.84,8113.46,8185.0,0
2021-04-22,8263.03,8314.54,8200.21,8279.74,0
2021-04-23,8312.99,8506.39,8299.72,8467.75,0
2021-04-26,8527.83,8612.36,8461.7,8485.24,0
2021-04-27,8486.64,8571.05,8418.32,8516.45,0
2021-04-28,8531.36,8565.31,8487.53,8532.76,0
2021-04-29,8585.77,8599.89,8468.4,8500.13,0
2021-04-30,8435.37,8440.3,8300.33,8313.18,0
2021-05-03,8314.65,8323.99,8188.44,8227.89,0
2021-05-04,8231.32,8295.95,8187.8,8284.12,0
2021-05-05,8180.23,8240.29,8096.39,8107.9,0
2021-05-06,8164.63,8232.76,8065.8,8136.87,0
2021-05-07,8158.71,8158.71,7934.46,7954.82,0
2021-05-10,7987.35,8045.17,7841.34,7886.02,0
2021-05-11,7673.06,7673.06,7533.21,7649.68,0
2021-05-12,7755.31,7868.98,7723.66,7861.18,0
2021-05-13,7699.22,7738.78,7597.26,7599.62,0
2021-05-14,7548.11,7590.53,7433.44,7565.31,0
2021-05-17,7628.91,7738.08,7602.06,7699.96,0
2021-05-18,7764.25,7825.64,7741.87,7817.69,0
2021-05-20,7810.78,7939.08,7795.83,7915.72,0
2021-05-21,8016.44,8048.64,7945.27,8025.31,0
2021-05-24,7961.23,7998.24,7800.37,7876.61,0
2021-05-25,7884.97,8024.63,7846.99,8004.37,0
2021-05-26,8044.39,8092.55,7993.66,8072.46,0
2021-05-27,8082.33,8132.89,8033.36,8123.88,0
2021-05-28,8135.72,8136.36,7942.25,7957.63,0
2021-05-31,8036.81,8105.52,7991.08,8104.35,0
2021-06-01,8141.8,8311.71,8132.19,8305.74,0
2021-06-02,8338.03,8338.03,8201.54,8235.1,0
2021-06-03,8227.63,8316.21,8140.48,8164.34,0
2021-06-04,8080.0,8195.37,8059.76,8095.64,0
2021-06-07,8106.01,8120.51,7988.96,8042.73,0
2021-06-08,8079.96,8100.21,7935.76,7981.01,0
2021-06-09,7970.55,8009.22,7926.25,7972.09,0
2021-06-10,7991.27,8048.2,7933.71,7969.17,0
2021-06-11,8017.11,8065.26,7958.83,7991.12,0
2021-06-15,8036.32,8038.7,7850.64,7961.02,0
2021-06-16,7922.42,7931.53,7816.77,7830.67,0
2021-06-17,7776.48,7901.52,7747.45,7901.52,0
2021-06-18,7991.03,8075.46,7973.41,8041.45,0
2021-06-21,7955.06,7992.79,7885.41,7955.95,0
2021-06-22,7961.52,7961.52,7808.26,7812.23,0
2021-06-23,7868.36,8030.9,7836.94,8020.23,0
2021-06-24,8045.78,8080.01,8004.0,8039.76,0
2021-06-25,8105.22,8243.81,8095.3,8235.63,0
2021-06-28,8284.5,8316.61,8231.2,8276.63,0
2021-06-29,8299.52,8330.92,8168.09,8201.05,0
2021-06-30,8249.78,8260.28,8145.77,8155.37,0
2021-07-02,8137.63,8137.63,7856.77,7892.4,0
2021-07-05,7832.43,7842.1,7665.73,7712.19,0
2021-07-06,7700.96,7709.41,7570.7,7646.94,0
2021-07-07,7555.25,7608.42,7499.8,7603.77,0
2021-07-08,7548.54,7559.8,7301.85,7321.98,0
2021-07-09,7295.5,7450.48,7152.11,7429.49,0
2021-07-12,7520.26,7555.22,7410.21,7514.15,0
2021-07-13,7554.72,7721.17,7524.66,7659.59,0
2021-07-14,7677.74,7706.21,7642.65,7667.56,0
2021-07-15,7670.52,7705.1,7634.88,7661.25,0
2021-07-16,7639.31,7675.81,7583.68,7614.35,0
2021-07-19,7509.75,7511.47,7408.19,7431.99,0
2021-07-20,7403.79,7465.83,7274.06,7337.55,0
2021-07-21,7380.33,7404.26,7277.52,7327.7,0
2021-07-22,7417.24,7490.13,7405.44,7490.13,0
2021-07-23,7495.42,7495.42,7233.42,7268.14,0
2021-07-26,7038.32,7038.32,6752.62,6790.96,0
2021-07-27,6667.97,6773.97,6118.1,6249.65,0
2021-07-28,6397.65,6493.05,6204.56,6443.31,0
2021-07-29,6827.16,6958.77,6736.9,6958.77,0
2021-07-30,6824.84,6824.84,6614.99,6780.97,0
2021-08-02,6791.01,6821.6,6672.2,6796.25,0
2021-08-03,6838.76,6838.76,6557.67,6696.66,0
2021-08-04,6645.89,6932.31,6610.04,6859.4,0
2021-08-05,6835.52,6914.53,6680.42,6715.33,0
2021-08-06,6755.31,6755.31,6644.74,6697.1,0
2021-08-09,6609.65,6749.9,6558.23,6664.91,0
2021-08-10,6773.14,6837.15,6682.62,6830.15,0
2021-08-11,6798.28,6884.37,6764.44,6820.68,0
2021-08-12,6804.51,6825.77,6680.94,6719.19,0
2021-08-13,6634.41,6669.37,6531.95,6589.54,0
2021-08-16,6562.4,6562.4,6389.74,6420.14,0
2021-08-17,6367.53,6393.18,6180.97,6218.89,0
2021-08-18,6242.54,6298.71,6193.32,6226.69,0
2021-08-19,6209.67,6259.03,6012.44,6044.03,0
2021-08-20,6020.96,6021.9,5769.65,5895.06,0
2021-08-23,6010.78,6158.63,5990.78,6021.27,0
2021-08-24,6171.4,6446.18,6171.01,6446.18,0
2021-08-25,6609.64,6671.2,6410.07,6458.97,0
2021-08-26,6492.16,6492.16,6268.7,6337.03,0
2021-08-27,6336.68,6460.35,6282.02,6322.28,0
2021-08-30,6327.87,6416.95,6287.59,6391.17,0
2021-08-31,6401.96,6607.78,6297.45,6607.78,0
2021-09-01,6633.47,6759.26,6584.32,6693.66,0
2021-09-02,6824.57,6907.8,6747.02,6801.47,0
2021-09-03,6778.13,6778.13,6669.79,6728.84,0
2021-09-06,6687.53,6780.16,6669.47,6778.49,0
2021-09-07,6814.06,6933.33,6812.59,6887.94,0
2021-09-08,6930.72,6958.01,6807.11,6871.28,0
2021-09-09,6732.15,6740.81,6545.34,6560.39,0
2021-09-10,6618.74,6749.6,6618.74,6748.36,0
2021-09-13,6648.44,6648.44,6498.6,6595.03,0
2021-09-14,6621.27,6631.16,6457.14,6502.35,0
2021-09-15,6425.22,6433.48,6282.82,6298.09,0
2021-09-16,6303.82,6342.91,6161.18,6232.93,0
2021-09-17,6240.24,6462.64,6214.06,6452.19,0
2021-09-20,6379.63,6379.63,6156.93,6271.37,0
2021-09-21,6147.52,6272.61,6124.65,6242.61,0
2021-09-23,6369.07,6440.99,6247.32,6300.49,0
2021-09-24,6289.86,6317.54,6129.89,6159.96,0
2021-09-27,6148.61,6236.89,6078.66,6103.89,0
2021-09-28,6150.98,6272.47,6129.13,6231.55,0
2021-09-29,6111.29,6179.43,6016.25,6179.43,0
2021-09-30,6057.5,6146.34,6035.75,6101.52,0
2021-10-04,6054.19,6071.09,5936.81,5973.8,0
2021-10-05,5852.97,5970.05,5824.6,5955.22,0
2021-10-06,5998.92,6009.03,5855.22,5866.15,0
2021-10-07,5987.7,6189.27,5975.23,6172.04,0
2021-10-08,6301.87,6301.87,6134.75,6206.77,0
2021-10-11,6303.67,6448.16,6303.67,6403.69,0
2021-10-12,6270.39,6317.78,6179.36,6199.75,0
2021-10-15,6282.22,6318.91,6223.04,6318.91,0
2021-10-18,6346.49,6346.49,6206.04,6324.27,0
2021-10-19,6349.32,6521.01,6334.29,6518.59,0
2021-10-20,6612.97,6735.2,6612.94,6691.33,0
2021-10-21,6704.99,6713.93,6555.14,6636.18,0
2021-10-22,6673.86,6784.89,6666.01,6754.34,0
2021-10-25,6722.5,6794.8,6685.84,6744.74,0
2021-10-26,6749.35,6770.79,6616.45,6654.19,0
2021-10-27,6532.77,6532.77,6395.62,6441.62,0
2021-10-28,6484.06,6540.83,6409.0,6445.17,0
2021-10-29,6424.23,6442.69,6362.01,6375.85,0
2021-11-01,6339.81,6339.81,6236.14,6279.39,0
2021-11-02,6463.03,6532.05,6287.79,6314.31,0
2021-11-03,6309.58,6343.64,6189.94,6273.44,0
2021-11-04,6322.65,6383.19,6313.69,6375.32,0
2021-11-05,6295.68,6353.68,6244.66,6276.52,0
2021-11-08,6238.31,6239.69,6164.09,6193.98,0
2021-11-09,6240.55,6260.78,6151.64,6221.85,0
2021-11-10,6209.09,6355.5,6152.22,6349.94,0
2021-11-11,6281.34,6504.59,6272.93,6464.53,0
2021-11-12,6576.31,6604.1,6495.25,6565.53,0
2021-11-15,6603.57,6642.87,6564.11,6601.15,0
2021-11-16,6612.39,6724.95,6588.83,6712.31,0
2021-11-17,6672.32,6683.52,6601.91,6672.28,0
2021-11-18,6546.19,6546.75,6448.35,6474.55,0
2021-11-19,6371.12,6457.97,6341.95,6457.97,0
2021-11-22,6456.97,6460.13,6380.03,6410.89,0
2021-11-23,6315.78,6340.53,6281.36,6323.48,0
2021-11-24,6317.25,6369.53,6269.61,6292.16,0
2021-11-25,6302.97,6370.38,6267.05,6358.54,0
2021-11-26,6292.96,6292.96,6149.86,6151.99,0
2021-11-29,6098.72,6221.93,6071.83,6099.35,0
2021-11-30,6076.79,6127.12,5922.26,6028.63,0
2021-12-01,6036.58,6117.35,6011.06,6058.8,0
2021-12-02,5986.14,6044.63,5961.03,6017.56,0
2021-12-03,5948.62,5948.62,5855.73,5925.52,0
2021-12-06,5773.63,5835.55,5710.19,5727.49,0
2021-12-07,5846.18,5968.5,5796.26,5968.5,0
2021-12-08,5999.53,6018.52,5950.8,5970.23,0
2021-12-09,6024.76,6118.93,6024.76,6103.16,0
2021-12-10,6058.03,6122.97,6004.99,6035.23,0
2021-12-13,6089.33,6160.95,6019.73,6022.23,0
2021-12-14,5938.33,5979.35,5863.06,5884.82,0
2021-12-15,5863.61,5904.96,5757.09,5795.44,0
2021-12-16,5743.2,5834.93,5681.4,5822.14,0
2021-12-17,5775.4,5775.4,5662.9,5680.47,0
2021-12-20,5644.12,5687.6,5474.31,5498.49,0
2021-12-21,5467.21,5656.57,5456.11,5612.69,0
2021-12-22,5729.24,5750.26,5632.31,5685.29,0
2021-12-23,5667.56,5708.37,5589.86,5638.31,0
2021-12-24,5692.18,5693.69,5614.74,5619.39,0
2021-12-28,5635.13,5660.66,5528.96,5569.42,0
2021-12-29,5559.33,5559.8,5455.47,5471.87,0
2021-12-30,5470.58,5534.31,5427.94,5475.7,0
2021-12-31,5693.66,5723.5,5668.34,5670.96,0
2022-01-03,5704.38,5741.8,5609.79,5640.47,0
2022-01-04,5665.89,5678.69,5550.56,5581.9,0
2022-01-05,5501.75,5505.46,5306.25,5323.47,0
2022-01-06,5285.43,5410.44,5230.94,5396.65,0
2022-01-07,5470.06,5517.49,5399.22,5503.91,0
2022-01-10,5499.95,5643.25,5460.7,5625.5,0
2022-01-11,5597.18,5664.76,5564.64,5619.67,0
2022-01-12,5750.01,5902.24,5750.01,5899.82,0
2022-01-13,5920.51,5923.45,5750.24,5796.78,0
2022-01-14,5649.35,5769.05,5606.3,5769.05,0
2022-01-17,5752.41,5778.48,5678.19,5724.5,0
2022-01-18,5749.82,5834.81,5677.01,5698.54,0
2022-01-19,5716.16,5750.48,5612.36,5642.91,0
2022-01-20,5692.56,5902.63,5652.66,5896.71,0
2022-01-21,5840.58,5908.29,5789.56,5870.57,0
2022-01-24,5749.7,5760.65,5688.93,5703.63,0
2022-01-25,5592.17,5638.12,5490.94,5552.68,0
2022-01-26,5581.67,5665.59,5526.26,5597.03,0
2022-01-27,5471.5,5485.77,5322.15,5383.63,0
2022-01-28,5360.71,5373.83,5228.19,5291.7,0
2022-01-31,5332.84,5450.47,5304.62,5416.29,0
2022-02-04,5555.18,5591.66,5463.49,5581.63,0
2022-02-07,5583.0,5591.34,5451.68,5529.51,0
2022-02-08,5497.32,5503.4,5387.09,5436.92,0
2022-02-09,5559.83,5648.36,5559.83,5635.5,0
2022-02-10,5721.07,5726.59,5579.84,5666.99,0
2022-02-11,5619.98,5665.52,5536.2,5597.05,0
2022-02-14,5499.94,5536.33,5451.81,5502.18,0
2022-02-15,5464.63,5549.66,5460.1,5490.28,0
2022-02-16,5597.02,5626.48,5572.77,5616.38,0
2022-02-17,5608.52,5676.45,5576.31,5662.28,0
2022-02-18,5611.48,5664.61,5446.92,5479.9,0
2022-02-21,5395.85,5459.28,5298.32,5327.44,0
2022-02-22,5207.5,5269.3,5160.34,5226.7,0
2022-02-23,5234.98,5325.61,5200.68,5299.24,0
2022-02-24,5163.46,5210.72,5015.99,5069.79,0
2022-02-25,5157.11,5209.67,5107.35,5112.62,0
2022-02-28,5134.83,5144.02,5028.61,5118.02,0
2022-03-01,5136.66,5190.18,5100.91,5155.69,0
2022-03-02,5131.28,5162.07,5007.11,5015.74,0
2022-03-03,5025.97,5052.16,4933.19,4957.61,0
2022-03-04,4763.47,4803.8,4718.51,4737.93,0
2022-03-07,4568.66,4613.66,4455.17,4527.83,0
2022-03-08,4515.12,4579.12,4367.79,4382.32,0
2022-03-09,4431.96,4471.21,4233.0,4393.91,0
2022-03-10,4553.79,4586.42,4385.19,4436.65,0
2022-03-11,4229.75,4320.2,4040.32,4246.97,0
2022-03-14,4073.27,4073.27,3749.9,3778.6,0
2022-03-15,3569.09,3841.87,3463.44,3472.42,0
2022-03-16,3689.86,4247.54,3608.91,4243.39,0
2022-03-17,4705.18,4735.01,4405.93,4572.79,0
2022-03-18,4442.71,4547.76,4300.88,4484.93,0
2022-03-21,4631.51,4631.51,4370.11,4416.33,0
2022-03-22,4440.63,4660.39,4423.63,4653.7,0
2022-03-23,4753.59,4883.76,4710.96,4749.12,0
2022-03-24,4722.12,4752.7,4581.33,4609.02,0
2022-03-25,4550.94,4634.92,4333.99,4379.33,0
2022-03-28,4380.77,4550.83,4301.62,4494.01,0
2022-03-29,4537.06,4611.37,4520.1,4607.09,0
2022-03-30,4685.52,4713.32,4578.03,4622.57,0
2022-03-31,4645.45,4645.45,4514.61,4557.99,0
2022-04-01,4420.86,4524.25,4379.43,4524.25,0
2022-04-04,4606.19,4773.69,4606.19,4769.99,0
2022-04-06,4638.08,4648.96,4568.08,4587.73,0
2022-04-07,4519.06,4652.87,4470.85,4474.13,0
2022-04-08,4419.93,4448.93,4338.98,4422.74,0
2022-04-11,4365.71,4365.71,4169.65,4191.03,0
2022-04-12,4246.92,4315.06,4119.72,4249.59,0
2022-04-13,4213.07,4317.42,4186.76,4268.91,0
2022-04-14,4314.95,4344.74,4276.52,4320.1,0
2022-04-19,4215.98,4247.04,4140.37,4156.42,0
2022-04-20,4149.6,4227.24,4121.28,4134.04,0
2022-04-21,4054.04,4088.92,3946.62,3990.08,0
2022-04-22,3864.43,4026.73,3847.02,4001.08,0
2022-04-25,3885.68,3927.52,3780.07,3806.19,0
2022-04-26,3884.85,4028.24,3884.85,3915.27,0
2022-04-27,3865.45,4010.34,3846.9,3981.14,0
2022-04-28,4041.69,4073.87,3960.94,4066.89,0
2022-04-29,4053.99,4515.73,4032.58,4471.75,0
2022-05-03,4379.76,4489.5,4266.7,4409.93,0
2022-05-04,4370.05,4375.4,4239.39,4264.91,0
2022-05-05,4353.86,4382.82,4251.05,4258.88,0
2022-05-06,4098.85,4114.23,4023.01,4036.26,0
2022-05-10,3796.93,3946.26,3755.89,3906.43,0
2022-05-11,3872.67,4141.88,3864.22,4019.28,0
2022-05-12,3917.92,3995.37,3854.92,3864.95,0
2022-05-13,3952.22,4046.42,3949.0,4038.97,0
2022-05-16,4134.58,4158.94,3997.25,4039.36,0
2022-05-17,4130.09,4287.7,4121.4,4272.95,0
2022-05-18,4265.55,4286.74,4173.91,4260.37,0
2022-05-19,4077.38,4143.75,4043.16,4090.72,0
2022-05-20,4220.73,4304.95,4201.8,4284.42,0
2022-05-23,4243.12,4264.23,4142.39,4177.65,0
2022-05-24,4140.7,4194.97,4001.61,4032.34,0
2022-05-25,4015.37,4090.63,3992.21,4043.69,0
2022-05-26,4063.05,4063.05,3961.26,4033.79,0
2022-05-27,4213.23,4232.66,4135.35,4186.95,0
2022-05-30,4257.67,4352.02,4250.95,4352.02,0
2022-05-31,4350.57,4505.18,4325.26,4483.6,0
2022-06-01,4456.29,4485.75,4373.37,4433.38,0
2022-06-02,4355.9,4421.73,4327.89,4397.74,0
2022-06-06,4471.36,4619.65,4420.2,4601.95,0
2022-06-07,4579.5,4672.38,4531.98,4599.48,0
2022-06-08,4697.41,4831.14,4696.69,4818.36,0
2022-06-09,4883.67,4903.9,4683.01,4749.57,0
2022-06-10,4628.2,4843.17,4604.66,4826.42,0
2022-06-13,4630.92,4721.65,4575.93,4598.65,0
2022-06-14,4504.59,4650.08,4468.36,4595.74,0
2022-06-15,4653.61,4744.38,4653.61,4703.72,0
2022-06-16,4764.45,4781.43,4503.3,4547.22,0
2022-06-17,4493.71,4671.36,4492.68,4653.36,0
2022-06-20,4625.93,4673.01,4537.66,4657.37,0
2022-06-21,4677.1,4766.03,4632.11,4760.14,0
2022-06-22,4737.49,4756.0,4552.33,4552.33,0
2022-06-23,4608.18,4692.79,4553.88,4655.91,0
2022-06-24,4724.53,4864.47,4720.23,4844.58,0
2022-06-27,4906.36,5128.06,4906.36,5072.89,0
2022-06-28,5027.5,5137.77,4924.22,5103.89,0
2022-06-29,4987.51,5066.63,4876.22,4937.23,0
2022-06-30,4903.15,4964.36,4810.34,4870.3,0
2022-07-04,4851.48,4905.18,4787.33,4884.18,0
2022-07-05,4959.25,4991.98,4841.57,4861.4,0
2022-07-06,4868.24,4904.78,4703.9,4801.75,0
2022-07-07,4720.86,4796.04,4643.87,4780.04,0
2022-07-08,4868.37,4882.92,4778.4,4808.47,0
2022-07-11,4736.94,4736.94,4588.58,4622.92,0
2022-07-12,4546.39,4599.99,4492.28,4524.11,0
2022-07-13,4558.24,4630.52,4533.67,4547.1,0
2022-07-14,4564.58,4638.63,4531.42,4587.73,0
2022-07-15,4507.4,4557.25,4422.41,4440.11,0
2022-07-18,4454.81,4585.37,4391.29,4574.4,0
2022-07-19,4544.06,4567.0,4478.91,4506.74,0
2022-07-20,4599.84,4633.07,4575.24,4576.86,0
2022-07-21,4567.56,4633.87,4548.39,4582.36,0
2022-07-22,4640.0,4664.23,4565.87,4597.64,0
2022-07-25,4562.04,4565.21,4479.99,4534.34,0
2022-07-26,4558.8,4614.74,4529.18,4596.34,0
2022-07-27,4527.1,4569.2,4510.62,4536.62,0
2022-07-28,4558.05,4600.49,4539.93,4552.54,0
2022-07-29,4561.53,4562.62,4297.33,4331.19,0
2022-08-01,4303.36,4356.91,4246.86,4324.03,0
2022-08-02,4242.0,4242.0,4119.96,4194.04,0
2022-08-03,4269.76,4313.24,4219.65,4246.13,0
2022-08-04,4341.78,4390.28,4315.11,4381.12,0
2022-08-05,4429.22,4429.4,4367.79,4415.86,0
2022-08-08,4354.26,4389.16,4310.69,4335.54,0
2022-08-09,4326.54,4371.16,4264.81,4295.24,0
2022-08-10,4281.78,4281.78,4130.75,4173.77,0
2022-08-11,4244.46,4326.85,4233.19,4326.85,0
2022-08-12,4357.47,4365.12,4302.65,4350.07,0
2022-08-15,4310.36,4394.62,4300.07,4308.31,0
2022-08-16,4339.33,4352.06,4160.45,4221.03,0
2022-08-17,4262.89,4281.12,4186.66,4238.9,0
2022-08-18,4249.91,4249.91,4165.24,4192.64,0
2022-08-19,4155.54,4242.34,4154.62,4192.31,0
2022-08-22,4133.36,4196.68,4125.73,4152.04,0
2022-08-23,4151.34,4182.1,4101.66,4141.04,0
2022-08-24,4145.94,4148.08,4012.51,4026.45,0
2022-08-25,4072.77,4279.61,4072.77,4268.54,0
2022-08-26,4350.33,4357.65,4272.64,4302.17,0
2022-08-29,4249.02,4275.15,4212.69,4249.17,0
2022-08-30,4259.3,4259.3,4123.69,4227.43,0
2022-08-31,4123.27,4354.36,4123.27,4273.68,0
2022-09-01,4232.42,4289.51,4179.99,4204.03,0
2022-09-02,4204.34,4230.45,4116.74,4143.53,0
2022-09-05,4089.62,4089.62,4025.95,4063.91,0
2022-09-06,4081.27,4101.6,4019.75,4066.83,0
2022-09-07,3988.26,4029.55,3957.09,4014.01,0
2022-09-08,4031.91,4056.71,3958.82,3974.05,0
2022-09-09,3979.51,4090.94,3968.79,4077.32,0
2022-09-13,4104.6,4111.11,4060.35,4069.29,0
2022-09-14,3965.24,3982.4,3934.36,3953.37,0
2022-09-15,3939.94,3980.81,3935.0,3963.31,0
2022-09-16,3911.31,3937.29,3858.17,3858.46,0
2022-09-19,3828.01,3828.01,3760.2,3778.77,0
2022-09-20,3829.1,3884.82,3829.1,3853.98,0
2022-09-21,3815.11,3815.11,3733.82,3737.32,0
2022-09-22,3626.1,3682.8,3606.66,3673.8,0
2022-09-23,3652.48,3668.02,3589.52,3589.63,0
2022-09-26,3556.83,3699.93,3556.83,3647.39,0
2022-09-27,3649.0,3673.82,3581.78,3667.41,0
2022-09-28,3613.9,3613.9,3507.51,3526.23,0
2022-09-29,3612.59,3618.91,3439.6,3482.52,0
2022-09-30,3488.52,3514.56,3385.26,3450.12,0
2022-10-03,3423.37,3497.26,3393.9,3427.13,0
2022-10-05,3597.35,3709.39,3586.29,3685.51,0
2022-10-06,3694.59,3700.02,3635.94,3660.72,0
2022-10-07,3608.88,3610.46,3536.61,3539.87,0
2022-10-10,3441.51,3447.33,3382.9,3398.88,0
2022-10-11,3374.65,3385.43,3261.57,3278.24,0
2022-10-12,3250.28,3374.29,3159.67,3269.54,0
2022-10-13,3260.37,3279.15,3155.52,3157.75,0
2022-10-14,3216.45,3318.32,3189.43,3206.63,0
2022-10-17,3159.34,3248.77,3092.21,3200.12,0
2022-10-18,3266.05,3344.05,3217.08,3336.25,0
2022-10-19,3308.93,3313.34,3194.73,3196.58,0
2022-10-20,3091.04,3182.74,3042.61,3120.83,0
2022-10-21,3149.37,3164.32,3093.74,3101.37,0
2022-10-24,3001.7,3062.62,2768.4,2801.99,0
2022-10-25,2835.19,2973.28,2720.38,2884.79,0
2022-10-26,2863.73,3023.87,2854.1,2956.41,0
